행정동_코드,행정동_코드_명,업종_코드,업종명,업종_라벨,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,집계_기간수,분기별_매출안정성,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중
11500603,가양1동,CS100003,일식음식점,일식,1052692583.25,13945.25,11405.75,6900.25,0.3688978957052456,21~24,144.75,2793.25,4107.0,2224.25,1468.5,668.0,6337994.75,159581180.0,279376001.75,165930701.25,97123024.0,37140613.0,134730046.5,115102.0,123542457.0,27384801.75,378587269.0,388332907.0,4,0.9351344453970638,0.6049799443263266,75487.53756655492,0.1279861268558054,0.0001093405632674291,0.11735853274332453,0.026014054041735835,0.35963706311217614,0.36889488268369064
11500611,발산1동,CS100003,일식음식점,일식,332596100.75,10920.25,10452.25,1988.5,0.4367067846672753,17~21,279.5,575.0,1413.5,2752.5,2966.25,2465.5,4599407.25,15447810.75,36833896.75,76926124.75,89422526.25,85011024.5,0.0,1192494.75,138876978.5,40254548.0,144808353.5,7463726.0,4,0.9311442250833138,0.19024611925661938,30456.821112154026,0.0,0.0035854141023028818,0.41755443971481976,0.1210313287174038,0.4353880071758478,0.022440810289625742
11500615,우장산동,CS100003,일식음식점,일식,120269215.75,574.0,166.0,26.0,0.5040138648212088,17~21,0.0,6.0,20.0,48.0,58.0,34.0,0.0,1160384.25,2512825.75,8111629.75,10681268.0,5055314.0,0.0,0.0,30269541.5,284565.75,60149439.25,29565669.25,4,0.9344930177776809,0.1566265060240964,209528.25043554007,0.0,0.0,0.251681540544177,0.0023660730489131836,0.5001233181318054,0.2458290682751043
11500620,공항동,CS100003,일식음식점,일식,176005852.5,9310.75,8107.25,4080.0,0.5679640838976239,11~14,0.0,889.5,3190.5,1617.75,1546.25,863.25,0.0,12843866.5,47330430.0,29616222.25,33587066.25,13332377.25,15429878.5,1948167.25,99933692.0,13763268.75,29329725.5,15601120.5,4,0.9665723410846842,0.5032532609701194,18903.509652820663,0.08766684903276156,0.01106876403442323,0.5677861876780489,0.07819779032631884,0.16664062633939972,0.08863978258904771
11500630,방화1동,CS100003,일식음식점,일식,126904207.5,2964.5,2818.0,827.0,0.46713775125778934,17~21,31.75,237.0,590.0,718.0,610.75,630.5,764581.75,7098265.5,19301310.25,31440837.25,27078815.5,30003122.5,3450998.75,23900.75,33463178.25,9379485.0,59347099.75,21239545.0,4,0.9695893868495459,0.2934705464868701,42807.96340023613,0.027193729963602666,0.00018833693910424524,0.26368848526948957,0.07390996078676115,0.4676527352333846,0.16736675180765775
11500641,방화3동,CS100003,일식음식점,일식,101543390.75,6136.5,5572.25,1328.5,0.453602371184836,11~14,112.5,455.25,873.25,1064.75,1562.25,1504.25,1414973.5,6828111.25,13836792.25,16751182.75,24081829.0,24289046.5,0.0,801163.0,46299601.75,13647952.25,39171851.75,1622822.0,4,0.8759904244319886,0.23841356723047244,16547.444104945815,0.0,0.007889858651386427,0.45595879168531706,0.1344051262144799,0.38576466139919596,0.015981562049620646
11530510,신도림동,CS100003,일식음식점,일식,537488493.75,6512.25,5660.25,3081.25,0.4944783186742949,17~21,9.0,1041.0,2040.25,1066.25,836.75,667.0,505897.25,65357431.5,164979899.75,88752274.75,66473020.25,52081866.0,30618996.0,0.0,79314214.25,31996971.25,260364936.25,135193376.0,4,0.6795557746830924,0.5443664149110021,82534.9907865945,0.05696679344031074,0.0,0.14756448774676675,0.05953052320573514,0.48441025115432995,0.2515279444528574
11530530,구로2동,CS100003,일식음식점,일식,322499911.75,7339.0,4777.75,928.75,0.5846278431596144,11~14,5.0,269.25,659.5,788.5,1320.5,1735.0,41490.5,6619561.25,19005391.75,36370004.0,55500301.0,60470859.75,0.0,1464726.0,186487272.25,29226747.5,72573914.75,32747251.25,4,0.9298884652088474,0.19439066506200617,43943.30450333833,0.0,0.004541787289341793,0.5782552659876813,0.09062559844250873,0.22503545615311318,0.10154189212735498
11530540,구로3동,CS100003,일식음식점,일식,2826884118.0,70111.5,62366.75,36996.75,0.3396274740637193,11~14,184.75,13947.75,23049.0,11808.5,7603.5,5773.25,6263743.0,433842666.5,806629188.0,489840870.75,319463737.0,231019273.75,220533990.0,5510313.25,914192722.75,161202631.75,908582879.25,616861581.0,4,0.9251058138892798,0.593212729539378,40319.835091247514,0.07801309880223396,0.0019492533191981377,0.32339235872066263,0.05702484609240003,0.32140789693665117,0.21821254612885407
11530550,구로4동,CS100003,일식음식점,일식,73637768.75,642.25,601.0,493.5,0.5269045473767038,17~21,0.0,119.5,374.0,65.75,30.25,11.5,0.0,12147870.75,42202968.75,8491437.25,3186730.0,1408538.0,0.0,0.0,0.0,1305.0,38181517.75,35454946.0,4,0.9191245923612881,0.8211314475873545,114655.9264305177,0.0,0.0,0.0,1.7721884056950054e-05,0.5185045445853491,0.481477733530594
11530560,구로5동,CS100003,일식음식점,일식,1424663222.25,83927.5,79310.75,34178.5,0.5023197343132272,11~14,685.0,10484.5,23694.0,20392.0,12917.5,11137.75,9352006.25,150083216.5,361863014.75,327791792.5,213205551.75,201494058.25,46820.0,16576228.25,716163118.0,220069261.25,439345660.0,32462134.75,4,0.9229747484533867,0.43094410278556183,16974.92743439278,3.286390725104577e-05,0.011635190683044952,0.5026894123573632,0.15447107626070397,0.3083856262577849,0.02278583053385198
11530720,고척1동,CS100003,일식음식점,일식,477443108.25,19256.0,18968.75,9812.75,0.37267444119431137,11~14,1286.25,5970.25,3842.5,3263.0,3436.5,1170.25,20567585.25,116926092.25,99050056.25,96478760.5,85662061.0,42332804.0,0.0,4911751.5,178392271.5,117007877.75,158892377.75,18238829.75,4,0.8249182391434982,0.5173113673805602,24794.511230265893,0.0,0.010287616294228915,0.3736408975592329,0.24507187501119407,0.33279855757557686,0.038201053559767245
11530730,고척2동,CS100003,일식음식점,일식,54884856.75,2242.75,2156.5,950.25,0.4934477237250036,11~14,31.25,308.75,641.5,544.25,406.75,224.0,615242.0,6437271.0,14484776.5,13816762.0,9226089.5,5537366.0,0.0,0.0,26351792.5,4538109.25,23926601.0,68354.0,4,0.9123373568657942,0.4406445629492233,24472.12428937688,0.0,0.0,0.4801286558883111,0.08268417772630882,0.4359417591082626,0.001245407277117472
11530760,개봉3동,CS100003,일식음식점,일식,32650877.0,421.0,403.0,133.5,0.5463080190802148,17~21,0.0,31.75,101.75,114.0,106.25,49.25,0.0,2147685.0,8068219.0,9820678.25,8092797.25,2980725.0,97889.0,0.0,0.0,0.0,16895642.0,15657346.0,4,0.9155370073198744,0.33126550868486354,77555.52731591449,0.002998051170264125,0.0,0.0,0.0,0.5174636503638171,0.4795382984659187
11530780,오류2동,CS100003,일식음식점,일식,87687908.0,1629.5,1573.5,515.25,0.6521180620583176,17~21,2.75,186.75,328.5,323.75,401.75,330.0,100447.0,9788320.0,17541296.0,17590614.0,21429804.5,17043353.5,137486.25,112804.5,4798047.75,9138551.75,54661284.75,18839733.0,4,0.7045355455478192,0.32745471877979027,53812.7695612151,0.001567904322680386,0.0012864316480215266,0.05471732487904718,0.10421678380102306,0.623361715391819,0.21484983995740894
11545510,가산동,CS100003,일식음식점,일식,3840838950.25,144933.0,121418.0,78096.25,0.5454825200254283,11~14,385.25,29422.5,48673.75,22300.25,14717.5,5918.75,6590741.5,512988653.5,961539838.75,550486844.0,384228223.25,182106970.0,6095135.0,8997037.5,2097953386.25,187985704.5,1189605914.25,350201772.75,4,0.9226432995044794,0.6432015846085424,26500.78967695418,0.0015869280328984553,0.002342466741391066,0.5462226907778688,0.04894391744484991,0.30972553904468414,0.09117845795830762
11545610,독산1동,CS100003,일식음식점,일식,190686828.5,7370.0,6354.75,3019.75,0.6096462655868389,11~14,22.75,971.0,2048.75,1172.0,1334.5,805.75,425174.0,18841085.75,43926783.25,31408437.5,35728726.25,23289319.0,0.0,706442.5,116348660.5,18128886.25,52776494.0,2726345.25,4,0.9268398597659578,0.4751957197372045,25873.382428765264,0.0,0.003704726254860335,0.6101557271429474,0.0950715180099605,0.2767705269165982,0.014297501675633564
11545640,독산4동,CS100003,일식음식점,일식,105514640.25,1507.25,1301.25,335.0,0.5489580622006884,17~21,0.0,122.75,212.25,183.75,343.25,439.25,0.0,3608318.25,10189263.0,14278413.25,21315245.5,20884700.75,0.0,0.0,31360844.25,10609511.75,58154659.0,5389625.25,4,0.9270037361788463,0.2574447646493756,70004.73726986234,0.0,0.0,0.29721794222769005,0.10055013905996803,0.5511525117482453,0.05107940696409662
11545670,시흥1동,CS100003,일식음식점,일식,212283051.0,2812.25,2543.25,1022.5,0.46025005776538813,17~21,2.5,313.5,709.0,514.0,594.5,409.75,71977.0,17767984.75,50175305.75,38072099.75,38379338.25,22028181.25,13000602.0,379078.5,22448122.75,11328398.0,97480180.0,67646669.75,4,0.9657059436428455,0.40204462793669515,75485.127922482,0.0612418275446776,0.0017857219321762998,0.10574618484261374,0.05336459009155658,0.45919907190329573,0.31866260368568
11545710,시흥5동,CS100003,일식음식점,일식,164379896.75,9058.75,9025.5,2603.75,0.45269190408136745,11~14,201.5,1226.25,1377.5,1786.5,2603.75,1830.0,3225981.5,19752758.5,23635739.75,33532463.0,50298900.75,33322832.0,0.0,480793.0,74485861.0,19555880.5,69857362.25,0.0,4,0.8898024603616393,0.288488172400421,18145.980046915964,0.0,0.0029248892930698353,0.4531324235668739,0.11896759206353498,0.42497509507652126,0.0
11560515,영등포본동,CS100003,일식음식점,일식,51198585.0,245.5,213.5,15.0,0.5008056886928567,17~21,0.0,10.0,5.0,25.0,81.5,92.0,0.0,3200071.5,761678.5,7851932.5,14392653.0,13352374.0,0.0,0.0,10957432.5,8465364.5,26991016.5,4784771.5,2,0.6002444987775061,0.0702576112412178,208548.20773930755,0.0,0.0,0.21401826827831277,0.1653437199485103,0.5271828606200738,0.09345515115310316
11560535,영등포동,CS100003,일식음식점,일식,3110748586.5,79312.5,76265.0,45528.0,0.41997330191630766,17~21,1045.75,18486.75,27041.25,16015.75,9322.25,4353.25,29135416.75,681389745.25,1049588085.25,650283542.75,356765642.0,171171797.0,29518825.5,582652.5,892866503.25,631425580.25,1305056942.25,251298082.75,4,0.9318910101779796,0.5969710876548876,39221.41637825059,0.009489299658643436,0.00018730298633859075,0.2870262505703143,0.20298187484204133,0.41953147480759934,0.080783797135063
11560540,여의동,CS100003,일식음식점,일식,20483629255.0,291263.0,197706.25,113428.5,0.40272468801533523,11~14,934.5,38159.75,75268.75,42632.25,26660.75,14050.25,25890395.25,1702742666.25,4067301789.75,2338765989.25,1510105199.75,976539579.25,279638328.5,56380919.0,8224896569.75,865429378.25,7083929797.75,3973354261.75,4,0.9624287650063637,0.5737223785287516,70326.91847230853,0.013651796027881193,0.002752486793141775,0.4015351218945893,0.04224980678356844,0.3458337245593737,0.19397706394144557
11560550,당산1동,CS100003,일식음식점,일식,391191766.5,12379.0,10896.5,6553.75,0.4133293780270746,17~21,69.25,2573.75,3980.0,1707.25,1320.25,1246.0,1173425.5,52291185.5,94311356.25,46672310.25,42375167.0,67510035.5,11268009.5,201831.25,145369845.25,23292000.5,157963773.25,53096306.75,4,0.8717979675187117,0.6014545955123205,31601.241336133775,0.028804311503831205,0.0005159394120325893,0.37160763006498504,0.059541131727781395,0.4038013751242896,0.1357296121670802
11560560,당산2동,CS100003,일식음식점,일식,304768752.25,10958.5,10056.25,5834.75,0.3207859718227321,11~14,179.25,2290.75,3544.0,2087.75,1390.25,564.25,2995860.0,57989303.75,98105903.25,55783496.0,36103055.5,15463637.0,19907449.75,788431.75,93388723.75,23300249.25,82146495.25,85237402.5,4,0.9357117960449544,0.5802113113735239,27811.174179860383,0.06531985186483304,0.002586983554512354,0.30642486495267,0.07645222509848039,0.269537131492456,0.27967894303704816
11560605,문래동,CS100003,일식음식점,일식,810537846.25,26033.5,23291.5,14133.75,0.3990842396917712,11~14,74.25,5706.0,8427.75,4955.5,2787.0,1341.0,1885137.5,133232522.25,208822502.75,138246263.0,95954269.25,60256901.5,16814788.5,777101.25,323350590.75,50694149.0,257868725.5,161032491.25,4,0.9427434560706474,0.6068200845802116,31134.417049186624,0.02074522315989881,0.0009587476434262801,0.39893336535240165,0.06254383954375406,0.31814520036670035,0.19867362393381888
11560610,양평1동,CS100003,일식음식점,일식,128740100.75,2387.25,1756.5,1023.75,0.3849454955154172,11~14,11.5,341.75,682.0,352.25,217.75,151.25,366036.25,13460428.75,36607946.25,18337808.75,9778151.0,6571928.5,10840911.75,251297.25,37809300.75,3543816.75,43024192.5,33270581.75,4,0.8656285003939016,0.5828351836037575,53928.202220127765,0.08420773082236384,0.0019519733830874759,0.2936870526722809,0.02752690676296523,0.33419418075140817,0.2584321556078944
11560620,양평2동,CS100003,일식음식점,일식,601682176.75,16867.25,13497.75,8367.0,0.431159351238606,11~14,63.5,2756.0,5611.0,2865.5,1534.0,667.75,1233512.75,70486186.75,154294665.75,91594089.75,59963842.25,32816979.5,15976008.25,701755.5,259498681.5,16041265.75,210129003.5,99335462.25,4,0.9221801707436821,0.6198810912929933,35671.622626687815,0.026552237821460448,0.0011663225654955384,0.4312886296577506,0.026660696244398104,0.34923587837521897,0.16509623533567633
11560630,신길1동,CS100003,일식음식점,일식,44584628.25,502.5,494.75,233.0,0.5507802374548714,17~21,0.0,6.0,227.0,134.5,74.5,52.75,0.0,236702.75,18046774.25,11731059.75,8831469.0,4684823.5,164718.0,0.0,0.0,1698779.5,21171239.0,21549891.75,4,0.8247136564948713,0.470944921677615,88725.62835820895,0.003694502039500576,0.0,0.0,0.038102358742892514,0.4748551200491394,0.48334801916846754
11560680,신길6동,CS100003,일식음식점,일식,12614237.25,162.0,137.0,16.25,0.47265531342532413,17~21,0.0,5.0,11.25,23.25,44.25,53.25,0.0,326840.25,1044860.0,1535065.0,3618877.75,4845571.75,378311.25,51471.0,3229800.5,322979.75,5096908.5,3534766.25,4,0.8653882843318074,0.11861313868613138,77865.66203703704,0.02999081454568329,0.004080389402855095,0.2560440584705191,0.02560438206440108,0.4040599838884432,0.28022037162809826
11590510,노량진1동,CS100003,일식음식점,일식,354415797.0,12724.75,12510.75,7992.25,0.4029650095483654,17~21,152.5,4237.75,3754.5,1391.75,2140.0,834.25,2497584.5,116227601.25,112273072.0,43519464.5,46193898.0,19401261.75,52213940.0,104566.5,50106474.25,17731849.25,128428208.5,105830758.5,4,0.7176291036282677,0.638830605679116,27852.47623725417,0.14732396366632608,0.00029503904985363845,0.14137765492998045,0.05003120459103012,0.3623659260876569,0.29860621167515283
11590520,노량진2동,CS100003,일식음식점,일식,44159921.0,2436.5,2189.5,1180.25,0.6942436360556578,11~14,54.75,545.0,635.25,243.75,527.5,183.25,683753.0,7935824.0,10717312.5,4691547.5,7832588.75,2650292.5,0.0,0.0,30678704.25,1381745.75,12099471.0,0.0,4,0.9034954706071351,0.539050011418132,18124.326287707776,0.0,0.0,0.6947182774624981,0.031289588357732795,0.27399213417976903,0.0
11590530,상도1동,CS100003,일식음식점,일식,430733742.25,18756.5,17496.75,9228.0,0.4469272722776154,11~14,923.25,7012.75,2215.25,2052.75,4368.5,924.25,11104610.5,112929204.5,49996984.25,48754271.25,81285335.0,27249313.5,0.0,2747555.75,185046144.0,45959035.25,185250599.0,11730408.25,4,0.8637804253514377,0.5274122337005444,22964.505224855384,0.0,0.006378779929447238,0.4296067984676211,0.10669940787532997,0.43008146525117047,0.027233548476431207
11590540,상도2동,CS100003,일식음식점,일식,24334742.0,946.0,896.0,338.0,0.5576014736461968,11~14,0.0,76.0,262.0,164.0,170.0,224.0,0.0,2141689.0,6216952.0,4551423.0,4893395.0,5190933.0,0.0,0.0,13569088.0,1712452.0,9053202.0,0.0,1,0.5,0.37723214285714285,25723.828752642705,0.0,0.0,0.5576014736461968,0.07037066593925673,0.3720278604145464,0.0
11590550,상도3동,CS100003,일식음식점,일식,137137191.0,5098.0,4737.25,2721.75,0.4630505176379992,17~21,78.5,1198.25,1523.5,635.0,838.0,464.0,1143778.75,29615452.75,39258617.25,19365983.75,21688752.25,13400619.0,6965253.25,137950.75,35443650.25,6514084.25,61392060.0,26684192.5,4,0.8605356211303453,0.5745421922001162,26900.194389956847,0.05079040338517653,0.0010059324461443868,0.25845396125985987,0.047500493502160186,0.44766893322176915,0.1945802761848899
11590560,상도4동,CS100003,일식음식점,일식,387732642.75,20977.75,20307.75,7384.0,0.5441250785408631,11~14,154.0,2455.75,4928.25,5634.5,3476.75,3658.5,2041281.75,38374232.5,78599031.0,105006774.75,61420993.5,67102318.0,0.0,1875548.5,210963003.5,54104757.5,120789333.25,0.0,4,0.9932416373830301,0.36360502763723207,18483.04240206886,0.0,0.004837221046692489,0.5440939973579255,0.13954140439727009,0.31152737719811185,0.0
11590605,흑석동,CS100003,일식음식점,일식,554328109.75,22636.0,21489.0,10170.75,0.45476226852076146,17~21,554.0,6903.25,3267.5,3039.25,5282.75,2442.25,8157558.5,126277441.75,69658838.25,72441416.75,115892984.0,66878842.25,163080.25,3141884.25,226034595.25,52564724.5,252109219.75,20314605.75,4,0.8974326769136619,0.47330029317325145,24488.78378467927,0.0002941944439251847,0.005667914353859808,0.4077631844286966,0.09482601292528085,0.4548014349546523,0.03664725889358527
11590620,사당1동,CS100003,일식음식점,일식,1743578303.5,32501.5,29724.0,17176.75,0.4443889156084924,17~21,183.5,6987.25,10189.5,5172.25,3967.75,3223.75,3240538.5,265254010.75,487657252.5,251370982.25,208664256.75,228219409.25,40270460.0,65800.0,301195000.75,133028578.0,775400666.0,493617798.75,4,0.9433170122843166,0.5778747813214911,53646.087211359474,0.023096444776332926,3.7738482904906143e-05,0.17274532502807094,0.07629630268566828,0.44471800574914644,0.2831061832778765
11590630,사당2동,CS100003,일식음식점,일식,1188155968.0,34317.25,33296.5,16439.0,0.4175154320614097,17~21,1256.0,7066.5,9372.5,6990.75,5941.75,2669.0,21006239.25,225969293.0,387809329.0,227116228.5,161550399.0,95994640.25,92958229.0,945065.75,169420677.75,81695910.0,497324633.5,345811452.0,4,0.9478534824065231,0.4937155556890364,34622.70339260867,0.07823739601836516,0.0007954054648152051,0.14259127783971204,0.06875857395853269,0.4185684766092931,0.2910488701092818
11590650,사당4동,CS100003,일식음식점,일식,23430677.0,791.0,698.0,336.0,0.6534040821782486,17~21,0.0,106.0,230.0,115.0,131.0,116.0,0.0,2543828.0,6354270.0,4082169.0,3980994.0,3375390.0,0.0,0.0,7068276.0,1052701.0,15309700.0,0.0,1,0.5,0.4813753581661891,29621.58912768647,0.0,0.0,0.3016675958616134,0.04492832196013798,0.6534040821782486,0.0
11590660,대방동,CS100003,일식음식점,일식,874861941.75,25186.25,24288.5,10397.5,0.5117256516878887,17~21,170.75,3728.75,6668.75,5139.25,4957.25,3623.75,3786683.25,120226499.0,218717588.0,179645399.0,191127599.75,119150067.5,415372.0,1898325.5,178547576.75,87364975.25,448384810.75,158250881.5,4,0.9824950365886722,0.42808324927434793,34735.696729366224,0.0004747857692484884,0.0021698572190747604,0.20408657438320896,0.09986144222394962,0.5125206496616928,0.18088669074282543
11590680,신대방2동,CS100003,일식음식점,일식,1222088750.5,34208.5,30988.5,15913.25,0.42992708927977596,11~14,137.0,5443.0,10470.25,6559.0,5264.5,3114.75,2740774.25,162615122.25,342090025.75,205289429.25,171758263.75,118513776.5,422760.75,3301272.0,525491596.0,140759613.0,459754507.0,92359001.75,4,0.8937746755854324,0.5135211449408652,35724.71024745312,0.0003459329363984682,0.0027013357243075285,0.4299946266463894,0.11517953417246517,0.3762038614723342,0.07557470904810526
11620525,보라매동,CS100003,일식음식점,일식,604994550.5,17721.25,16600.5,10274.75,0.47211225594072065,17~21,43.25,3862.5,6412.25,2370.25,2326.75,1585.5,1500292.0,107327949.0,196904531.0,78786304.0,85838788.75,61774081.0,203315.25,436291.5,238376368.75,47799577.75,285815301.75,32363695.5,4,0.9843558841212624,0.6189422005361285,34139.49639557029,0.00033606129151406296,0.0007211494709157715,0.3940140759168706,0.07900827819109423,0.472426241713726,0.053494193415879375
