행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중,업종명,월_유동인구추정,카페전환효율,2030_카페전환효율
11140680,중림동,3165393603,379343,349186,182789,0.5206364791307431,11~14,954,60015,122774,75978,60157,29308,7681690,388144850,858464561,599675273,498083066,279223053,234730,506803013,1647441654,576494694,396278480,38141032,0.523471731398166,8344.410211866305,7.415507498894758e-05,0.16010742313994625,0.5204539658002209,0.18212417357943336,0.12519090189113521,0.012049380514275336,1988530.75,166922.25,254339.25,401402.75,399649.0,334948.5,431269.25,425803.5,428347.5,290696.0,288567.75,332637.5,222479.5,655742.0,0.3297620617634402,0.21412970355122746,0.21540904006639072,0.1461863237468166,0.14511606119241555,0.16727802675417516,0.11188134757282481,커피-음료,59655922.5,0.0063588489474787685,0.009291713305944513
11170510,후암동,3645700791,413932,375627,200613,0.5019492267803534,11~14,2784,63071,137542,74362,65243,32625,15875814,558374554,1106867653,631713595,505990072,253635794,0,382461985,1830336790,871578018,511673451,49650547,0.534075026555599,8807.48719838041,0.0,0.10490767260554379,0.5020534857162391,0.2390700904889482,0.14034982033170368,0.013618930857565267,3913435.25,586276.0,503657.25,739360.25,655591.25,554310.5,874240.5,1164674.25,834636.75,427362.25,409960.0,566527.75,510273.5,1243017.5,0.31762822701614907,0.29760917853438357,0.2132747053883158,0.10920386379204818,0.10475706733617222,0.14476482011552383,0.13039017318607737,커피-음료,117403057.5,0.0035257344128367357,0.005379731178362332
11170520,용산2가동,4736464694,312085,309800,215833,0.3643481808235077,17~21,4591,111276,104557,39356,33560,16460,75574188,1867465043,1555615883,535357427,440295530,183289433,111159233,111104581,845280932,1438196395,1721440562,509282991,0.6966849580374435,15176.84186679911,0.023468819083738324,0.023457280519950604,0.17846241587544703,0.30364343195080934,0.3634441874296382,0.10752386514041648,4744844.75,698360.25,787546.0,939141.5,772291.25,557142.5,990363.25,1245156.0,992676.0,555228.25,554397.5,785232.25,612155.75,1726687.5,0.363908113115819,0.2624229169984961,0.2092114815769262,0.11701715846445766,0.11684207370536201,0.16549166334683554,0.12901491666297407,커피-음료,142345342.5,0.0021924496756892484,0.004166609958856674
11170530,남영동,16795197944,1497970,1304441,794475,0.34678608056077564,11~14,10883,332964,461511,248134,178263,72686,99209921,3413299103,4323015344,2690203063,1703291667,682525379,180501155,2142211934,5824057182,3444213196,3659525487,1544688990,0.6090539932430826,11211.972164996629,0.010747188309530054,0.12754907332100213,0.3467691897064312,0.20507130713695623,0.21789117932410837,0.09197206220197199,1999105.75,154569.5,352803.75,412710.75,341996.25,324100.5,412925.0,360735.75,435553.5,312430.25,314661.25,365043.75,210682.75,765514.5,0.38292846689075855,0.18044855806152327,0.21787416698691403,0.15628500393238326,0.15740100292343215,0.18260352159959523,0.10538849683164585,커피-음료,59973172.5,0.024977334657425368,0.034594380642038784
11170555,청파동,9282500319,1466657,1429115,936734,0.3577067783018313,11~14,76273,664556,272178,191151,166082,58875,345265474,3259328565,1908786599,1413841842,1097202855,495486050,47039245,1453296272,3331230415,2327203148,1879874352,243856887,0.6554643957973991,6329.019204217482,0.0050675188131927285,0.1565630188048906,0.3588721034764125,0.250708652628488,0.20251810260131703,0.026270603675699156,7375701.75,826349.5,1676169.25,1403403.0,1127590.75,1032105.75,1310083.25,1875713.75,1557072.25,932545.5,901554.0,1190007.5,918808.75,3079572.25,0.4175293896611261,0.25430986956597046,0.21110835318144475,0.1264348168633581,0.12223297939074068,0.1613415970893888,0.1245723839090972,커피-음료,221271052.5,0.006628327489878054,0.010139221986646576
11170560,원효로1동,4093109133,624819,576647,326863,0.4296664151768147,11~14,3664,116812,210051,110544,98527,37049,23829838,741090037,1247966816,669998221,645628379,212471022,3489582,756625830,1755503723,923699895,582936518,70853585,0.5668337821925719,6550.8717452574265,0.0008525504418794591,0.18485356862338026,0.4288924790317825,0.22567194398820833,0.1424190020491203,0.017310455865629126,4912044.0,554098.25,782891.5,1223341.25,924637.0,691670.5,735404.0,1148412.75,1066663.75,656135.5,646093.0,811903.75,582835.25,2006232.75,0.40843134752050264,0.2337952897001737,0.21715272705211924,0.13357687756868628,0.1315324129832713,0.16528837078820954,0.11865432190753991,커피-음료,147361320.0,0.004240047524004264,0.00543079228137081
11170570,원효로2동,1405648206,217896,193157,90169,0.4154224590447788,11~14,1586,30435,59734,40381,37277,23744,8560840,159097367,342131633,246212683,228279212,164073625,422134,318526624,584699120,304053326,183370327,14576675,0.46681714874428576,6451.005094173367,0.0003003126943129325,0.22660479531106803,0.41596404954256383,0.2163082659673668,0.1304525031350554,0.010370073349632974,3646040.75,488978.5,462752.0,691624.25,629428.0,560237.75,813020.0,1038018.25,794139.75,412391.75,398410.75,535098.75,467980.75,1154376.25,0.31661090183920737,0.2846973803021812,0.21780879711780513,0.11310673091078316,0.10927216049354357,0.146761593380436,0.1283531320926679,커피-음료,109381222.5,0.0019920786677987625,0.002603686045458171
11170580,효창동,1625568502,217662,210029,119618,0.3035888010354362,11~14,1869,48237,71381,44374,28271,15897,9581581,356290796,556277330,285506370,199067609,113150827,441684,371482630,486872626,459074821,299631310,8065431,0.5695308743078337,7468.315562661374,0.00027171048126029695,0.2285247465996976,0.2995091412025896,0.2824087821800081,0.18432401318760297,0.00496160634884152,3736843.5,557719.0,554241.25,706448.0,626817.5,541996.0,749622.25,950374.0,804551.5,448919.75,440606.0,604309.0,488083.5,1260689.25,0.3373674198558222,0.25432534169547105,0.21530243372514798,0.12013340938682607,0.11790860387918306,0.16171643259879628,0.13061384561595904,커피-음료,112105305.0,0.0019415851908167949,0.0031627672455100783
11170590,용문동,630214298,99062,93345,38945,0.3329837239125881,11~14,357,13354,25591,17424,18257,18362,1969313,82919511,165654324,102073129,106707949,118364206,590733,95062854,213988311,161623936,138253710,20694754,0.4172157051797097,6361.816821788375,0.0009373525828828466,0.15084210926614045,0.3395484864102528,0.2564586943090904,0.21937571146632412,0.03283764596530941,2351714.5,282485.25,313074.75,438858.75,384433.0,378435.5,554427.25,641076.25,464428.25,265749.25,273702.5,395153.5,311605.0,751933.5,0.3197384291332983,0.27259952260361536,0.1974849625666721,0.11300234360931143,0.11638423796766147,0.16802783671232202,0.13250120284583863,커피-음료,70551435.0,0.0014041103487122551,0.0017264381313861752
11170625,한강로동,21956855825,2374824,1952959,1120299,0.4322020469788785,11~14,17683,403401,716898,419811,258046,137120,137660362,3420037229,5719003406,3322980115,2128524540,1215334704,33854687,3550061733,9494111074,5234542961,3125473089,518812281,0.5736418429675175,9245.677079648849,0.0015418731748219237,0.16168351977599232,0.43239847953048166,0.23840129947202948,0.14234611339212544,0.023628714654549132,5702037.75,485821.5,1153982.5,1386119.0,1090439.0,787047.75,798628.5,1097017.5,1137615.5,872298.25,886993.25,1084104.5,624008.5,2540101.5,0.44547258565589115,0.19239043094725214,0.19951034171950194,0.1529800903194652,0.15555723916419179,0.19012580195562542,0.10943605204998862,커피-음료,171061132.5,0.013882896513619188,0.014701499133007086
11170630,이촌1동,2349408402,444533,438752,161326,0.35073534939868084,11~14,11996,52242,109084,104351,91810,69269,53661463,311204184,647903996,514748091,433481540,302364495,0,403715361,817240485,770224352,358096134,132070,0.3676929108015462,5285.11584516785,0.0,0.1718370295502161,0.34784947747028616,0.3278375744908058,0.15241970433712615,5.621415156580341e-05,4469922.5,943542.75,390866.25,564994.25,839345.25,727666.0,1003508.5,1099072.0,951861.0,536964.5,544287.0,763887.5,573851.0,955860.5,0.21384274559570104,0.24588166797075342,0.2129479873532483,0.12012836911601935,0.1217665406950568,0.17089502111054497,0.1283805256131398,커피-음료,134097675.0,0.0033149940891965502,0.00562585579520582
11170640,이촌2동,217300808,21472,20538,7757,0.41680838524421404,14~17,46,2588,5169,4546,4934,3255,266786,18401994,47338559,41124211,56593369,34608920,480378,32504133,77059872,84578232,22050370,627823,0.377690135358847,10120.194113263786,0.0022106590602277007,0.14958127997388762,0.35462303481172514,0.38922189373543425,0.10147394389808251,0.0028891885206427763,1477126.75,164143.25,195621.5,269182.25,259640.5,233592.25,354947.25,380491.25,306944.25,166268.5,179630.25,253992.25,189799.75,464803.75,0.31466747860330874,0.2575887614248405,0.20779817981090654,0.1125621074833287,0.12160787826772483,0.17195020671042616,0.1284925278077863,커피-음료,44313802.5,0.00048454429068685767,0.0005562921268743349
11170650,이태원1동,11782940991,1091111,1005449,623717,0.3503637477695878,11~14,8023,245185,378532,188177,129796,55736,95934997,2536838176,3935679696,1946908245,1366166781,592254428,344798554,900059171,4129697056,3303197253,2545404786,559784171,0.6203367848593017,10799.030521184372,0.029262520644324934,0.07638663146047152,0.3504810097202667,0.2803372481898225,0.2160245721288277,0.04750801785628666,2472440.0,156780.75,611669.5,606503.75,443708.5,297707.75,356070.0,602588.5,423884.75,312447.75,328507.5,460541.0,344469.25,1218173.25,0.4927008339939493,0.2437221934607109,0.17144389752633027,0.12637222743524615,0.13286773389849704,0.18626983870184918,0.13932360340392486,커피-음료,74173200.0,0.014710313158930718,0.01706700312674463
11170660,이태원2동,4151447810,274339,262589,160500,0.38005722321363883,11~14,1657,65189,95311,49720,35167,15545,22787542,1025715429,1415361713,726077023,488848000,205114963,6736543,453570348,1566696958,1238256884,807492306,78694771,0.6112213382891134,15132.546994776536,0.0016226972632952359,0.10925594365113794,0.3773856807801228,0.2982710949701184,0.19450860108488272,0.01895598225044289,2875977.75,303102.0,434960.5,650848.25,626135.0,379823.0,481109.75,782802.25,593071.75,332029.5,331134.5,463535.75,373404.25,1085808.75,0.3775442108340372,0.27218647640789295,0.20621569481891855,0.11544925895202075,0.11513806043874991,0.1611750125674651,0.12983558374191176,커피-음료,86279332.5,0.0031796606678662007,0.00492720287988101
11170685,한남동,12936399565,1115895,1045609,618965,0.31389683721336176,11~14,5976,269583,349382,179860,149441,91367,60350482,3033661332,4121295566,1905112196,1618765948,862621771,38240384,1556341029,3861971140,3979663023,3027550511,472633478,0.5919660217155743,11592.846607431702,0.0029560299067648657,0.12030712418706897,0.2985352393140927,0.30763297028696873,0.23403347243472378,0.036535163870380964,4367252.75,361614.25,711298.5,1008368.0,939463.25,648009.5,698499.25,835670.5,884781.5,645226.75,677251.0,829005.25,495318.5,1719666.5,0.3937639056956344,0.1913492412363814,0.20259452581488444,0.14774202157179933,0.1550748350894049,0.18982305294787438,0.11341649507233123,커피-음료,131017582.5,0.008517139293117395,0.011997772048630747
11170690,서빙고동,75015956,8149,7790,2945,0.4159250411701271,11~14,22,875,2070,2049,1619,1155,176457,6888732,18893603,17555461,14638258,12410054,71310,6765832,29428192,23778531,11594758,3377333,0.3780487804878049,9205.541293410235,0.0009505977634944757,0.09019190530611915,0.39229243442555073,0.31697964363741493,0.15456389038086776,0.045021528486552914,1710274.0,296997.75,205337.75,244585.0,345945.5,284059.0,333347.5,484377.25,379072.25,198704.75,192430.25,245255.5,210435.25,449922.75,0.2630705664706357,0.2832161688711867,0.22164416344983318,0.11618299173114952,0.11251428133737636,0.14340129125508544,0.12304183423240954,커피-음료,51308220.0,0.00015882445346963896,0.00021818560334338876
11170700,보광동,613117579,86602,83923,45381,0.3746704898837643,11~14,535,17933,27448,14201,13316,10490,2705043,121016662,197898349,102316868,87586962,67902907,941835,62839932,229144796,190377274,129073548,740194,0.5407456835432479,7079.716161289578,0.0015361409169447416,0.10249246498932955,0.3737371164169475,0.31050695742651346,0.2105200575239093,0.0012072627263554614,2395791.25,266925.25,290066.25,402329.25,492409.5,399643.25,544418.0,663064.0,511078.0,269369.25,266833.0,371467.5,313980.5,692395.5,0.28900493730411614,0.2767620092109444,0.21332326011291677,0.11243435754262814,0.11137573025195747,0.15505002783527155,0.13105503244491773,커피-음료,71873737.5,0.001204918555960722,0.002184734014013667
11200520,왕십리2동,437767492,58211,56624,32878,0.33715968212168845,11~14,731,14708,18170,10827,6125,6063,4153976,97177083,134605480,78782431,46676177,51175261,0,51464778,142376986,142573461,88493283,12858984,0.5806371856456626,7520.356839772551,0.0,0.11756189973101064,0.3252342592857489,0.3256830705921855,0.20214676653057648,0.02937400386047852,4487875.5,590622.25,688594.75,867889.25,719177.5,653226.5,968366.25,1307109.75,912554.75,457503.5,462552.75,723578.25,624577.75,1556484.0,0.34681978143110254,0.29125356752877835,0.20333780426841164,0.10194211047075614,0.10306719738548897,0.16122957287919418,0.13917002599559636,커피-음료,134636265.0,0.00043235750783787713,0.0007041083193488229
11200535,왕십리도선동,2401130607,352538,336993,191007,0.32606675749949543,11~14,3817,76675,114332,52873,56068,33228,20642662,450044105,688622114,351935594,393050624,270545076,30008233,280351759,781660069,549108731,604791404,155210411,0.5667981234031567,6810.983800327908,0.012497542996002467,0.1167582297200712,0.3255383387814189,0.22868757301214143,0.2518777621828882,0.06464055330747778,5487250.75,726936.25,964408.5,1019037.25,905024.75,810018.25,1061826.0,1344507.5,1128368.75,687599.5,692625.5,956044.0,678105.75,1983445.75,0.36146439088827864,0.24502388559516802,0.2056346249531243,0.12530856185130596,0.12622450322686637,0.1742300550052319,0.12357841492845939,커피-음료,164617522.5,0.002141558168572243,0.0032100197345957156
11200540,마장동,2560648302,254992,242739,122793,0.340795295371843,11~14,1435,47636,75157,46784,42562,29165,10097744,380505142,641169025,464219704,450583739,326420207,757730,375457917,862566377,756727154,544220579,20918545,0.5058643234090937,10042.073092489176,0.00029591334327645595,0.14662611679501156,0.3368546849351747,0.2955217057371591,0.21253234135079593,0.008169237838582333,4931273.0,596048.0,823071.75,795991.0,752868.75,816024.0,1147270.25,1255326.0,1099555.0,611883.5,586704.0,781357.5,596447.0,1619062.75,0.32832551554132167,0.2545642879637773,0.2229758928374073,0.12408226030073775,0.11897617511745953,0.158449451084943,0.12095193269567513,커피-음료,147938190.0,0.0017236387710299823,0.002528067550192233
11200550,사근동,7054238723,1085299,1063714,782251,0.35861794533288927,11~14,64537,586860,195391,80519,106172,30235,343469142,3318246506,1229366942,545650730,694698268,203411294,1977377,911321266,2538699263,1918625176,1457255886,226359755,0.7353959804985175,6499.811317434182,0.00028031047397827056,0.12918775530358528,0.359882811269584,0.2719818893772926,0.20657875969644868,0.032088473879111165,4330811.75,658223.5,1837777.0,537005.0,384339.5,388489.0,524977.5,1186061.5,919142.5,508915.5,473128.0,670712.5,572852.25,2374782.0,0.5483456998563837,0.2738658635993587,0.21223330706997365,0.11751041822586725,0.10924695583916803,0.1548699270985399,0.13227364361888969,커피-음료,129924352.5,0.00835331467208967,0.010979969249107217
11200560,행당1동,3555909721,435146,421793,209011,0.3394801314337361,11~14,11084,98213,110798,76632,79940,45126,52890060,779703330,891094196,557518063,612232975,381462918,0,377574052,1207370254,888946899,973492561,108525955,0.49552979779180784,8171.762399286677,0.0,0.10618212542635022,0.3395390627803849,0.2499914139411865,0.27376751306448593,0.030519884787592447,6119463.5,940558.25,1255502.25,1001565.5,1002052.5,873318.5,1046466.75,1382552.0,1217414.75,793393.0,819855.5,1142390.25,763858.0,2257067.75,0.36883425319883023,0.22592699507072803,0.1989414186390686,0.12965074470989163,0.13397506170271298,0.18668143865879747,0.12482434121880129,커피-음료,183583905.0,0.0023702840398781145,0.003086763050570074
11200570,행당2동,32298416,5076,4874,690,0.5055286144758802,11~14,31,276,414,589,1516,2048,100725,1192222,1825976,2749462,8662061,13981122,0,3189182,16396604,8969876,3056910,685844,0.14156750102585144,6362.966115051221,0.0,0.09874112711905128,0.5076596945187652,0.2777187587155977,0.09464581792494096,0.0212346017216448,4522877.5,847115.75,526095.75,717115.0,820828.25,658786.0,952936.75,1285172.5,945675.5,476159.5,467154.25,719746.5,628969.25,1243210.75,0.2748716386857703,0.2841493053924189,0.20908713534691134,0.10527800056490585,0.10328695614683352,0.15913464381911738,0.13906395872981306,커피-음료,135686325.0,3.740981266903647e-05,1.8500483526224335e-05
11200580,응봉동,418113735,47463,45514,15217,0.3119676493279727,14~17,180,4184,11033,10391,11282,8444,1441990,31943794,96221168,92450336,92071307,83422843,0,79309373,118738147,129330417,86271289,4464509,0.3343366876126027,8809.256368118324,0.0,0.1896837304328211,0.2839852821386028,0.3093187479239351,0.20633450130500974,0.010677738199631255,2715983.25,525000.0,256907.5,421207.5,498518.0,439324.75,575025.75,860850.0,576659.25,256940.5,245087.0,386940.5,389504.5,678115.0,0.24967569295576472,0.31695703572545963,0.21232062090220918,0.09460312393310967,0.09023877448434191,0.14246792575027847,0.1434119669184263,커피-음료,81479497.5,0.0005825146381149441,0.0007480048860935584
11200590,금호1가동,224704389,24842,23312,11186,0.43056850667685603,14~17,210,2912,8274,4809,3276,3831,1447861,25333691,74694096,42035351,28146019,28047716,0,30384619,67829970,95436621,28863329,2189850,0.4798387096774194,9045.342122212382,0.0,0.1352204072880837,0.30186312916210994,0.42472076947282056,0.12845022355126318,0.009745470525722576,3192809.25,575665.0,273634.25,548077.5,643844.25,461825.75,689763.25,849994.0,657345.75,341060.5,364983.25,553273.0,426152.75,821711.75,0.25736324523615056,0.2662213534992734,0.20588318891897472,0.10682144572213326,0.11431414200519495,0.1732872078092357,0.13347266204518796,커피-음료,95784277.5,0.0002593536293051853,0.00045376820602439563
11200615,금호2?3가동,686951512,122695,119068,48239,0.31301358856254746,11~14,1901,19281,28958,23049,23742,22137,9576314,93740096,147125471,126063892,134716206,146572265,2010196,97100528,213993361,172093831,154134355,47619241,0.40513824033325496,5598.854981865602,0.002926256023729372,0.141349900689934,0.31151159472227785,0.2505181632091669,0.22437443153920883,0.06931965381568299,5610458.25,894790.25,559650.75,934031.0,996573.25,879393.5,1346020.5,1571445.75,1134675.5,590014.5,603251.0,939390.0,771682.25,1493681.75,0.2662316843726624,0.2800922277605399,0.20224292730455662,0.10516333492010212,0.1075225896209102,0.1674355209754925,0.13754353309731873,커피-음료,168313747.5,0.0007289660043960462,0.0010765122266953228
11200620,금호4가동,584530168,57418,55046,21596,0.32501247416024137,11~14,288,8261,13335,13015,10998,9149,2112456,58122420,106188819,109389426,94362798,173392935,546622,55684815,183037280,158180354,173178996,13902101,0.39232641790502487,10180.259988157024,0.0009351476278295358,0.09526422766258319,0.3131357285223985,0.27061110385666187,0.2962704159351447,0.023783376395382215,2617483.0,392482.0,256663.75,474894.0,464872.75,407364.5,621206.5,667456.25,538502.75,293077.25,310444.75,457624.75,350377.5,731557.75,0.27948901673859966,0.2549992683811127,0.20573304583067015,0.11196911307542398,0.11860430421133585,0.1748338957693326,0.1338604682437288,커피-음료,78524490.0,0.0007312113711276571,0.00098401891944507
11200645,옥수동,1171332886,175353,165684,73346,0.3249556995847835,11~14,1043,21239,52107,39196,31226,20873,6112457,131102631,321829229,248046225,210459079,139672773,0,244364914,379507783,301839067,228159086,17462036,0.44268607711064434,6679.856552211824,0.0,0.20862123562028975,0.32399652356384023,0.25768854491122006,0.19478586209522677,0.014907833809423156,2868578.25,524110.5,264687.5,502657.75,528396.0,405640.5,643085.25,685957.25,598151.25,341384.5,360112.75,521296.25,361677.0,767345.25,0.26750019805107283,0.23912795476295617,0.20851836619761027,0.11900825783643866,0.1255370147214914,0.18172634823540199,0.12608231969966308,커피-음료,86057347.5,0.00203762961669252,0.0031861364446664217
11200650,성수1가1동,4314743469,592371,550508,294919,0.43253102009235733,11~14,4569,108650,186269,109199,82661,59160,27186376,780613974,1292434242,802046740,542074678,398445419,928001,701600581,1843984740,1103369726,627242851,37617570,0.5357215517304017,7283.853309834546,0.00021507674944463772,0.16260539845317976,0.4273683367848908,0.25572081722293466,0.14537199152314192,0.008718379266408248,3118957.5,309693.25,551175.25,736625.75,508774.5,452899.5,559789.0,652778.0,638578.0,458738.25,477325.5,548972.75,342565.75,1287801.0,0.4128946931787304,0.20929365020203064,0.20474084690156888,0.14708063511606043,0.15304007829539196,0.1760116160608152,0.10983341388909595,커피-음료,93568725.0,0.006330865361262537,0.007633658720045514
